duration,src_bytes,dst_bytes,packet_count,service_count,hour,protocol,service,congestion
3.673010596979696,5775,2646,55,3,17,TCP,http,1
13.03835139583847,1636,0,25,2,16,TCP,http,0
0.5674611975576704,0,1473,24,4,20,TCP,http,0
4.161783745838641,142,329,19,3,6,TCP,http,0
37.40592496770728,5235,2843,60,4,9,TCP,dns,1
6.019192539815544,2423,977,16,3,1,UDP,http,0
5.245497232539415,1303,1262,19,2,22,TCP,http,0
54.653167929166116,3558,3130,66,4,8,ICMP,http,1
7.092430083555969,1706,1315,22,0,1,UDP,dns,0
10.386988364147022,908,0,18,5,22,TCP,http,0
1.2828385178889232,489,986,16,1,5,TCP,dns,0
8.529728150885843,931,1412,18,4,21,TCP,http,0
3.995248878414783,1361,122,23,3,11,TCP,other,0
1.6241643417132097,719,1028,15,2,16,UDP,http,0
11.572629123320041,1834,0,16,6,0,ICMP,http,0
10.49019881234094,506,1385,11,3,3,TCP,http,0
0.7288748260852902,2123,1354,24,4,6,TCP,http,0
7.036162973340492,4938,2731,52,3,17,UDP,ftp,1
0.67137266052493,4284,3348,51,6,17,TCP,http,1
23.494327886997382,4571,3882,63,3,18,UDP,http,1
1.0058604608283763,595,2121,19,4,23,TCP,ssh,0
13.648545775753322,4686,2638,56,5,17,TCP,ssh,1
4.727799039190741,176,1351,20,3,20,TCP,ssh,0
0.8363662520311493,631,987,28,3,20,TCP,http,0
13.405007003657442,0,1328,18,1,2,TCP,smtp,0
3.989583653160215,789,1302,18,2,6,TCP,http,0
5.058079828969761,772,205,17,1,6,UDP,http,0
13.178215501179112,119,594,19,4,10,TCP,smtp,0
1.4961533249414214,540,357,17,2,16,UDP,http,0
4.60239459779434,375,1249,15,6,13,TCP,ftp,0
7.685186223990249,0,665,23,2,20,TCP,http,0
0.26552009050920733,2392,1129,23,2,4,TCP,http,0
28.907963285405497,3921,2421,53,6,9,TCP,http,1
9.53163868329899,795,1496,36,2,21,TCP,http,0
2.266078511815804,6167,3072,69,4,9,TCP,http,1
13.642790823060599,4304,2779,54,3,8,TCP,ftp,1
3.452759396232018,1203,323,18,3,4,TCP,http,0
10.542686561887257,0,300,20,4,10,TCP,http,0
2.8241735118147133,1514,1119,18,2,5,TCP,other,0
2.735308496874664,763,485,18,2,2,TCP,dns,0
0.9670029243083553,72,0,25,2,13,UDP,other,0
3.9023038813102504,833,700,15,2,5,TCP,ssh,0
7.864001864455217,531,626,19,2,12,TCP,other,0
13.809626386132207,2392,350,18,2,6,TCP,ssh,0
1.848063951605341,5632,2410,68,4,18,TCP,http,1
1.5678239856058216,2135,1054,20,4,4,ICMP,http,0
4.819065844958326,550,1312,18,4,14,TCP,http,0
0.802110184791286,1212,368,22,3,0,TCP,http,0
2.7366644236813635,689,711,25,4,2,UDP,http,0
5.367952668257135,181,127,22,4,21,TCP,http,0
4.577965370511053,900,863,20,4,6,TCP,http,0
8.3564804101239,4665,3288,59,2,8,UDP,http,1
1.593495576858099,93,841,18,6,11,UDP,smtp,0
6.039733230882583,580,0,33,2,1,TCP,http,0
8.240297545477281,4530,2973,53,5,19,TCP,ftp,1
0.10360082188065067,4378,3031,66,3,9,TCP,smtp,1
14.820307837316326,918,747,18,2,1,TCP,ssh,0
5.917172218388769,6109,2541,59,7,19,TCP,ssh,1
7.045194020886386,2461,1273,22,3,2,TCP,http,0
3.838143056304505,1251,249,25,1,11,TCP,smtp,0
8.686817379705916,2398,1003,16,4,0,TCP,http,0
2.7318862359689877,74,245,17,3,4,TCP,dns,0
6.940871839941827,20,800,16,3,2,TCP,ftp,0
1.1376361333782514,1738,1029,24,3,3,TCP,http,0
18.769196751785692,3935,2799,69,3,17,TCP,ssh,1
1.3735904021524055,2176,1129,18,1,16,TCP,ftp,0
29.054079480202493,6095,3406,55,2,19,UDP,http,1
3.480362220276342,373,1443,15,0,23,TCP,http,0
6.511533549156805,88,1637,20,4,16,TCP,http,0
0.47936996308226276,1230,723,18,5,16,TCP,ssh,0
0.156308464467918,1040,575,17,2,11,TCP,dns,0
0.1704724080808717,520,1252,12,1,6,TCP,ssh,0
0.511847247902882,1672,235,18,3,20,TCP,http,0
0.27667835836989957,2149,1276,26,0,16,ICMP,http,0
2.9507704464019793,1939,1084,21,1,21,TCP,other,0
19.533855986152158,4981,2777,67,4,9,UDP,http,1
15.510464073336514,4727,2798,63,6,19,UDP,http,1
4.992651013211354,264,689,22,8,5,TCP,http,0
1.0751394639641167,845,743,18,2,1,UDP,http,0
0.09135037198562254,2197,545,27,1,14,TCP,http,0
3.1957220663577224,479,512,24,4,14,TCP,ftp,0
0.5748529272458754,668,0,20,2,16,TCP,smtp,0
0.39925702088250353,0,1092,17,6,22,ICMP,other,0
9.205174340153695,284,904,24,2,2,TCP,ftp,0
2.15252501771568,721,767,21,2,10,UDP,http,0
17.69607733919719,1740,1140,20,2,22,ICMP,ssh,0
6.996269174917525,402,230,21,5,10,UDP,http,0
6.359358604843891,5,1479,23,1,14,TCP,dns,0
1.6494035067325348,739,324,19,6,1,ICMP,http,0
5.5303322307792815,2047,969,18,3,6,TCP,http,0
17.64286668284216,1438,240,23,2,11,TCP,http,0
20.481278454063062,707,0,30,7,5,UDP,http,0
1.1394438019903652,176,463,27,3,3,TCP,ssh,0
1.104227944726801,6319,2897,57,1,7,TCP,http,1
0.5797951798101925,1421,804,23,4,12,TCP,dns,0
5.941087268333812,5882,2493,66,7,7,TCP,http,1
2.0217959773816876,2192,903,24,6,6,TCP,other,0
5.43531713100019,764,47,9,2,21,TCP,dns,0
4.478384018621859,1576,1159,15,0,15,ICMP,other,0
1.4227283324199425,0,1273,17,2,5,TCP,dns,0
12.808747156072068,4433,2744,66,4,18,UDP,http,1
2.2537805554090187,1358,0,22,2,3,TCP,http,0
1.4870393509239637,6909,2800,55,5,19,UDP,smtp,1
4.040159530193014,971,1379,33,2,6,TCP,http,0
0.6502243990026686,1591,0,19,2,6,TCP,http,0
2.6613281006487917,89,0,9,3,15,ICMP,ftp,0
0.17755427037857732,0,1097,16,2,10,TCP,smtp,0
0.9015973612060276,369,308,12,7,15,TCP,http,0
4.831632730491913,1008,150,27,3,0,TCP,http,0
3.2598400588172125,505,962,12,2,1,TCP,other,0
2.9049773701918364,1887,595,17,2,13,ICMP,http,0
7.099752494340081,4845,3419,54,3,18,TCP,http,1
0.16881916981485579,1563,420,27,5,22,UDP,ssh,0
6.625928229746151,4472,2379,65,3,9,TCP,http,1
19.013618109130146,4545,2613,75,2,7,UDP,http,1
13.295078177582466,6108,3451,57,3,18,TCP,dns,1
15.998751625463948,1610,1134,21,3,20,ICMP,other,0
0.48417650291114755,1653,1464,22,2,13,TCP,ssh,0
30.171569136474616,5461,3478,74,3,18,TCP,ssh,1
1.485018066741121,1718,205,14,2,0,TCP,http,0
6.623343280084835,686,779,23,2,6,ICMP,dns,0
1.1891960997589575,1550,1478,24,3,13,UDP,ssh,0
13.151649388465493,5313,3090,58,1,7,TCP,http,1
0.19733281350868737,5290,2579,51,6,9,TCP,http,1
3.0734790439494932,732,576,20,3,2,TCP,ftp,0
1.19603445186162,1242,449,13,3,1,TCP,http,0
5.272384880885989,4840,3790,70,2,19,UDP,smtp,1
0.6254669569191779,1663,1203,22,4,10,ICMP,ftp,0
0.2328052407818523,0,1524,20,3,15,TCP,http,0
5.698719977942445,0,868,19,2,23,TCP,http,0
1.5923003314893,1864,373,18,6,5,TCP,http,0
3.0126813732666076,1503,857,27,3,12,TCP,http,0
9.072574682711263,1526,536,16,2,3,TCP,http,0
3.3237458642275475,1622,708,18,3,3,TCP,http,0
45.57678480255742,3534,3400,64,2,8,UDP,ssh,1
3.517733865801248,2044,1009,20,3,3,UDP,ssh,0
8.032922113140586,1277,659,22,5,2,TCP,http,0
4.601992344223112,5902,3479,64,2,19,TCP,dns,1
0.7418521977380085,2078,603,15,4,1,TCP,http,0
2.4433044128973953,5052,3331,67,1,19,TCP,http,1
5.267767994834756,1083,403,12,0,15,TCP,http,0
14.571999698334015,5043,3219,53,2,18,TCP,http,1
7.265893755221544,5884,3506,55,2,7,TCP,http,1
4.12424584799597,1071,293,15,6,15,TCP,other,0
0.21195307430134847,0,439,17,2,3,TCP,http,0
1.6777182160761965,0,500,15,3,12,TCP,other,0
17.222637809563672,4490,2489,54,5,19,UDP,smtp,1
2.9995280954845707,5629,2989,62,2,9,UDP,http,1
8.36021735455546,1104,898,22,5,15,TCP,http,0
4.029635787189885,5574,2595,65,1,8,TCP,dns,1
7.370294235783975,4041,4115,59,1,9,TCP,http,1
2.0158255297581134,2053,657,20,4,0,TCP,dns,0
9.014593130865208,0,1046,31,4,16,TCP,http,0
0.6555270679697982,585,709,18,0,1,TCP,http,0
2.8955066792225925,911,241,24,8,13,UDP,http,0
10.816850053204128,2106,905,25,3,1,TCP,http,0
3.905912768112319,1847,1429,25,4,12,TCP,smtp,0
0.23044961081073628,1312,1273,21,3,5,TCP,http,0
6.9899372796693715,843,724,26,3,13,TCP,other,0
6.1830092361500535,1448,331,20,1,14,TCP,http,0
1.177328479865564,1433,401,23,2,4,TCP,http,0
0.8486194124416958,55,6,22,4,2,TCP,http,0
4.3096936410970645,4964,2534,63,2,8,TCP,ftp,1
3.4039754318686963,2687,0,13,4,20,UDP,http,0
18.872533349550466,539,184,27,2,22,TCP,http,0
3.3078460232011544,358,601,17,3,16,TCP,http,0
2.389501068318393,0,1179,17,2,13,TCP,ftp,0
3.454563138741499,4170,3131,53,0,18,TCP,http,1
2.2889421364784646,5330,3243,62,2,19,TCP,other,1
8.902304304373185,4901,2674,43,5,8,TCP,http,0
1.5342017372758598,1838,0,21,1,15,UDP,ftp,0
7.028613260509449,454,935,20,1,14,TCP,ssh,0
21.94744135371837,6210,2864,56,2,18,TCP,other,1
1.8648836714731056,332,549,16,2,1,TCP,dns,0
3.1753269510294415,906,332,22,4,22,UDP,http,0
2.0985194702765884,770,1245,20,6,11,UDP,other,0
0.7633816000405635,743,513,24,8,23,TCP,ftp,0
5.002307824123345,1004,1213,15,1,2,UDP,http,0
1.544398815738666,0,934,26,6,23,TCP,smtp,0
8.663909050288375,0,509,18,1,6,TCP,http,0
0.8664103609050027,244,320,22,4,5,TCP,http,0
0.8944136305554227,1881,0,22,2,12,TCP,http,0
1.269967137151764,1191,573,20,2,2,TCP,http,0
0.8814154321003843,1318,720,31,1,2,TCP,smtp,0
2.336235703256308,1104,0,14,3,10,TCP,http,0
2.8873689820833754,0,1075,23,3,13,TCP,http,0
10.106847005382757,1581,174,23,2,23,UDP,dns,0
6.4350670490515265,1631,1846,32,2,14,TCP,ssh,0
6.334668269757031,1367,288,13,2,10,TCP,ssh,0
5.397377718988856,1290,1539,23,3,2,TCP,ftp,0
7.334038870445391,1280,0,18,1,20,TCP,other,0
4.398913879295165,276,1247,15,6,1,TCP,http,0
9.507526129344356,5476,2397,65,1,9,TCP,http,1
0.664782518376909,1140,535,20,5,3,TCP,ftp,0
4.310597355647917,754,886,26,3,14,TCP,smtp,0
0.9690496789738176,3940,3620,60,5,9,TCP,ssh,1
3.26800798140672,235,338,16,3,21,TCP,dns,0
2.982735761853865,5295,3222,62,1,9,TCP,http,1
5.227368263507669,1563,453,17,1,14,TCP,http,0
0.989874247907993,1009,1552,18,5,5,UDP,http,0
6.671389031725203,4125,3579,62,0,9,TCP,smtp,1
0.13959296720285777,0,930,16,2,4,TCP,http,0
9.04252501078153,5213,3602,53,3,19,TCP,http,1
13.049364576478336,5404,3209,62,2,8,TCP,http,1
5.73898729740299,107,278,15,2,1,TCP,http,0
7.829939896805279,1749,139,16,2,13,TCP,smtp,0
0.9953772885401792,1618,1139,22,3,1,TCP,http,0
3.885264887304511,1726,46,16,0,11,UDP,ftp,0
1.0606120703006952,1028,510,26,3,15,TCP,dns,0
3.3320785076689856,970,1560,18,2,14,TCP,dns,0
3.9298720157305245,1696,78,24,1,12,UDP,dns,0
3.249512753786921,813,1943,15,3,2,UDP,other,0
0.5669690039308164,4850,3104,57,4,8,TCP,ssh,1
0.2520207103059268,0,175,19,6,10,UDP,other,0
1.1195002840351564,6017,3886,62,3,7,TCP,http,1
3.1773172163052616,2446,0,17,4,4,TCP,http,0
1.835075375745483,1131,0,21,6,20,TCP,smtp,0
1.1158518530118942,1186,303,20,5,4,TCP,smtp,0
1.4782122184017374,124,0,22,4,3,ICMP,smtp,0
3.902156667138517,4554,2485,53,5,18,TCP,http,1
0.04886593855787751,100,197,24,4,2,ICMP,http,0
0.7091808146462164,701,1163,17,4,1,UDP,other,0
0.056412295849828445,410,431,19,4,1,UDP,http,0
11.676753951774241,751,203,10,2,10,TCP,ftp,0
1.8124134553968183,820,130,23,2,15,TCP,ftp,0
8.711481112826315,4038,2577,71,4,8,TCP,http,1
4.593433848994983,1568,305,28,2,11,UDP,http,0
5.708493103721262,0,407,16,3,5,UDP,ssh,0
5.600567925767419,184,337,21,5,23,UDP,dns,0
5.83423552752783,138,941,21,4,4,UDP,http,0
1.845975680022046,356,0,25,5,20,TCP,http,0
0.47415914594976616,4711,3850,62,5,9,TCP,http,1
1.5542451631021605,3818,2562,69,2,19,UDP,http,1
0.2693760954491183,5359,2933,57,4,17,TCP,ftp,1
11.751264644013508,4309,2540,66,6,19,TCP,http,1
10.394686781911307,1772,925,18,7,6,TCP,ftp,0
3.684460789460086,637,1310,21,0,10,TCP,ftp,0
1.3304080201657487,2552,510,20,3,11,UDP,ssh,0
0.46715538764159154,1385,1192,11,1,6,TCP,http,0
7.508175396640469,4556,3652,44,1,18,TCP,http,0
3.6405771285987205,3815,2652,54,2,8,TCP,ftp,1
0.16876372382927285,1897,632,13,2,20,TCP,http,0
1.3128932641016173,0,162,25,4,13,TCP,http,0
0.4694146328328667,0,1295,15,1,15,TCP,http,0
0.9753689581110067,0,844,18,1,10,UDP,http,0
3.393188025497546,2019,1004,18,6,14,TCP,smtp,0
3.218082334729982,3745,3774,67,1,9,TCP,http,1
4.964369196508127,753,293,10,7,6,TCP,http,0
13.935939130740069,6824,3656,54,1,7,UDP,ftp,1
0.06576632210039855,522,0,16,1,15,UDP,smtp,0
5.515105535503686,767,778,24,3,4,TCP,http,0
3.133026298246175,78,698,28,7,10,TCP,other,0
4.505204482223695,6145,3208,61,4,8,TCP,dns,1
5.821324133214619,0,870,16,3,20,TCP,ssh,0
8.686506428876754,956,928,27,1,15,UDP,http,0
6.083388161874099,2287,912,20,1,10,TCP,http,0
1.0553769157943107,5158,3107,60,1,7,TCP,ftp,1
0.9261184743117054,1420,1385,30,1,23,TCP,http,0
4.011446542739754,3515,3535,56,4,19,UDP,http,1
1.123312975628983,387,1161,18,2,3,UDP,http,0
7.66008682804015,4851,2860,48,2,8,TCP,http,0
2.4716913112425,614,1432,19,5,6,TCP,http,0
7.738663123599526,955,258,22,4,22,UDP,http,0
4.3758895474929504,962,1143,24,6,14,TCP,http,0
3.839642088864886,505,354,22,4,11,UDP,ssh,0
2.819613142798809,1608,1089,13,2,22,TCP,dns,0
0.29001967032080334,2027,0,16,4,12,TCP,smtp,0
3.0584204014261913,1039,920,24,4,14,TCP,http,0
25.39828773206519,3922,2504,72,0,18,UDP,http,1
19.311210877848907,5333,3449,74,7,18,TCP,smtp,1
3.4715876070386953,1649,0,18,5,0,UDP,ssh,0
2.952106518544196,6253,3440,53,1,7,TCP,http,1
4.287466911567888,565,404,15,2,2,UDP,http,0
7.581577265292519,808,580,17,1,0,UDP,dns,0
1.109516635714168,1894,597,26,6,0,TCP,other,0
1.530365014297476,1302,716,21,3,22,TCP,smtp,0
1.8931509111793854,1327,982,19,5,13,TCP,http,0
0.3853236216575763,692,302,22,5,23,TCP,ftp,0
3.0085844855549277,1104,1082,27,3,3,UDP,http,0
0.10395935595420887,348,1199,21,3,20,TCP,http,0
5.168582195764997,0,497,24,0,21,ICMP,http,0
2.4495714446274457,1437,127,17,3,0,TCP,ssh,0
2.4824807581626134,3372,3126,71,3,8,ICMP,http,1
6.924949058293017,1339,0,29,5,5,TCP,smtp,0
0.5275706377966622,1663,654,14,5,3,UDP,http,0
53.09533331654184,3816,3582,63,4,9,TCP,http,1
2.7260454105927736,104,319,21,0,15,TCP,ftp,0
5.150994083554445,2030,517,16,2,5,TCP,http,0
3.880535708076577,575,1248,19,4,4,TCP,http,0
12.045539076820763,636,1689,24,2,13,TCP,http,0
4.139528396336083,0,0,17,4,11,TCP,ftp,0
5.199292535273982,784,381,26,2,4,TCP,ssh,0
4.474602889250818,1299,790,20,2,21,TCP,ftp,0
0.032055302027673094,6350,3324,52,5,7,ICMP,ftp,1
9.254102178721364,0,1096,16,3,15,TCP,other,0
5.3598769479983766,0,201,18,8,5,TCP,http,0
7.985182990249654,0,585,22,4,23,TCP,other,0
0.6785216745061932,627,1823,19,2,0,TCP,http,0
3.0220255572367347,160,1282,18,0,12,TCP,http,0
10.758095126095473,2041,354,11,2,21,UDP,ftp,0
9.70701663544583,406,0,17,5,3,TCP,ssh,0
0.4428323777404597,1381,1072,16,0,0,TCP,http,0
11.213264162408246,99,915,21,5,16,TCP,other,0
1.8149909004019167,680,1266,19,5,14,UDP,dns,0
2.618906435992477,1529,1412,22,3,1,UDP,http,0
2.4887652215522635,0,610,24,1,4,TCP,http,0
10.413022432877574,1265,898,21,4,6,TCP,http,0
2.046026537066879,0,1032,20,4,1,TCP,smtp,0
4.052194214442374,1651,597,16,3,23,TCP,other,0
1.7235448927820332,964,886,21,3,14,TCP,ftp,0
3.611822239794622,1475,944,21,1,22,TCP,http,0
0.8280184444833154,315,201,26,2,6,TCP,http,0
8.131543131024413,2010,562,16,2,0,TCP,ssh,0
38.281307131391785,4337,2987,49,2,18,ICMP,dns,0
0.04013167796779644,144,1221,12,1,11,TCP,http,0
7.33945338499504,751,0,22,6,14,UDP,smtp,0
10.606496948408296,948,910,14,5,5,TCP,http,0
11.111239856886595,0,89,27,3,10,TCP,http,0
8.410608295439696,1724,1067,25,6,3,TCP,smtp,0
0.5712506836703443,1000,548,17,5,14,TCP,http,0
1.0642632611142848,1210,1147,13,5,11,TCP,dns,0
0.2472177137263754,271,811,18,5,0,TCP,smtp,0
4.958301771414343,2624,106,19,2,13,TCP,http,0
3.940055313796921,227,430,22,2,3,UDP,ssh,0
7.387369221214258,5388,3887,58,8,7,TCP,ssh,1
2.8271187887422773,892,1450,20,5,22,ICMP,ssh,0
0.49102612697118375,755,614,22,3,2,TCP,dns,0
2.875311153896206,218,437,23,2,5,TCP,http,0
6.294336182967932,1771,961,17,3,3,TCP,http,0
1.5106265227105224,0,1372,22,4,1,TCP,smtp,0
3.571222867444799,622,97,20,5,10,UDP,ftp,0
4.161029299515308,0,545,18,6,3,UDP,smtp,0
5.92871539081874,0,1149,21,0,4,TCP,http,0
10.37169671425844,4574,3242,59,5,19,TCP,ftp,1
2.7183008841498544,0,925,21,6,20,TCP,http,0
6.534599442698589,1125,1673,18,3,15,TCP,ssh,0
4.060051236531237,5431,3736,63,4,18,TCP,http,1
2.8799391626684234,2590,1154,22,3,0,TCP,http,0
5.410653927716555,2031,824,11,4,2,TCP,http,0
8.1071647470311,956,68,23,1,21,TCP,ssh,0
1.6264933656308185,6463,2667,54,4,19,TCP,ftp,1
2.883005097656,1191,614,24,4,5,TCP,other,0
1.7500873816992848,881,469,17,9,20,TCP,http,0
6.693516376674835,0,30,19,3,12,UDP,ftp,0
0.4905858702409909,0,689,17,0,23,UDP,http,0
2.091868955357984,1207,946,15,4,12,ICMP,ftp,0
0.6380291707533449,0,288,23,4,3,TCP,http,0
4.690316983669192,5370,3100,52,3,18,UDP,smtp,1
8.473618585747202,285,754,17,3,10,UDP,http,0
2.27277501698199,503,956,30,5,3,TCP,http,0
2.7442521712614134,3767,3566,43,3,19,UDP,http,0
4.833715846134156,1124,0,23,1,10,UDP,dns,0
4.777741346614621,0,138,29,2,14,TCP,http,0
6.426676932776509,1303,754,21,4,15,TCP,http,0
0.6008963732498511,1030,722,22,1,21,ICMP,ftp,0
7.658508125401843,4872,2413,52,2,8,TCP,ssh,1
1.1102612150928446,5290,3137,59,6,7,TCP,ssh,1
1.3621762669770938,1308,0,15,1,5,TCP,http,0
3.652037363233647,1771,0,26,1,3,TCP,other,0
2.453117905218993,1560,752,13,1,21,TCP,smtp,0
11.809090865014186,712,1185,18,3,5,UDP,ssh,0
1.2675614624916836,1454,656,29,7,16,UDP,other,0
18.90027649155792,4652,2542,59,3,9,TCP,other,1
2.022050711635996,1763,456,27,5,20,TCP,http,0
4.882172617708464,1472,1693,29,2,13,UDP,http,0
0.8953856282981744,0,648,15,4,15,TCP,ssh,0
4.369288192327777,2355,1319,20,0,6,TCP,http,0
0.6682668111134052,1166,197,21,4,13,TCP,http,0
11.616728565339855,5666,3091,55,3,7,TCP,http,1
5.5735485045445925,5740,2812,71,1,8,TCP,smtp,1
0.792681857333672,521,711,22,4,6,TCP,ssh,0
0.006477813003807601,2116,470,20,1,0,TCP,ftp,0
7.1714567818049115,4886,2756,54,0,9,UDP,ftp,1
0.030417671057598416,255,213,19,5,3,UDP,http,0
2.742177943685142,691,879,20,3,6,UDP,http,0
0.42036941766968305,1260,823,14,2,2,TCP,dns,0
1.813790187528948,901,1674,18,2,20,TCP,ssh,0
4.578085231212373,1426,35,21,3,5,UDP,http,0
4.796687143272155,1793,1005,17,2,11,TCP,http,0
1.6132397267662104,236,1050,21,3,12,TCP,other,0
0.224328012941746,1852,443,24,4,21,ICMP,smtp,0
0.40750657775816246,1565,722,17,2,16,ICMP,http,0
11.613230028716863,1355,0,15,1,10,TCP,http,0
0.456326218548772,1999,0,25,4,6,TCP,http,0
0.09093057364112647,1832,690,13,4,0,TCP,http,0
4.377851323229197,5668,3272,60,1,19,UDP,dns,1
4.6621035110712485,1016,1060,13,1,0,TCP,ftp,0
0.9810158752412792,2249,0,22,3,15,TCP,dns,0
11.717110006005864,5503,2964,54,3,7,TCP,other,1
1.7211302112949123,1485,645,23,1,15,UDP,other,0
7.701092990343592,5282,3573,75,3,9,TCP,ssh,1
0.26796373579197885,1743,727,22,9,4,TCP,http,0
1.200935776692335,1399,1206,19,4,5,TCP,other,0
1.8772152321836866,5519,3500,70,3,18,TCP,ssh,1
0.6916738099144287,3454,1019,10,3,23,TCP,dns,0
2.573387281885258,286,668,20,2,20,TCP,http,0
13.754830920952969,1174,15,17,2,2,TCP,http,0
2.9573065010455,133,610,19,3,13,ICMP,http,0
10.410261077289068,2571,971,15,6,14,TCP,smtp,0
0.4872360549882255,1990,745,15,2,10,TCP,http,0
3.155410358087284,144,513,25,0,11,TCP,http,0
1.425203763090877,243,1421,15,4,22,TCP,ssh,0
12.968223345352113,4858,2705,57,3,9,TCP,http,1
1.5178941138696191,1355,431,20,2,4,UDP,http,0
2.315518326521016,698,0,15,5,13,TCP,ftp,0
7.753946652911192,0,1595,23,3,0,UDP,http,0
7.667115986011531,1930,0,24,3,12,TCP,other,0
6.359808392041064,4845,3309,48,5,17,UDP,ssh,0
1.7256833280712016,1617,423,20,9,23,TCP,http,0
5.722067240360267,1963,785,16,3,5,TCP,http,0
0.498231086376317,0,1074,16,1,11,TCP,http,0
2.6000394805780678,4214,2451,52,4,17,ICMP,http,1
1.1325862715751889,542,1028,25,5,2,TCP,ssh,0
11.00487828546036,5607,2627,56,6,17,TCP,http,1
3.5725174240695745,1819,369,21,2,21,TCP,ftp,0
9.171441856064153,0,1022,18,0,13,TCP,http,0
3.056499009808696,299,0,22,0,16,TCP,other,0
0.1499490944043395,2218,244,20,4,1,TCP,ftp,0
3.4235763261157817,2091,481,23,4,10,UDP,http,0
1.5834669442572433,1676,368,21,2,4,TCP,ftp,0
0.6905276377748069,0,54,21,3,13,UDP,dns,0
13.241436638875316,745,452,13,3,22,TCP,ssh,0
0.052281520432446014,2837,1399,21,2,22,TCP,ftp,0
10.873147233574967,5545,3519,59,2,8,TCP,http,1
2.1404609277850155,0,1110,26,3,15,TCP,http,0
2.064912911016292,284,1371,20,3,11,UDP,dns,0
0.10704225361997703,140,0,18,3,22,TCP,http,0
26.270475405837978,6175,3076,71,2,7,TCP,http,1
1.4787168980611103,0,133,19,3,14,UDP,http,0
6.513400909672211,1652,200,27,1,13,TCP,ssh,0
5.467118837908228,1104,560,21,3,20,TCP,http,0
0.2052653975697963,1153,444,26,1,20,UDP,dns,0
6.273349963129408,1997,1222,16,1,16,TCP,http,0
0.4835753706029126,1873,250,22,7,2,TCP,http,0
0.991657443669433,3785,2515,43,5,18,UDP,ssh,0
6.640721900871142,6527,2639,52,1,9,TCP,ssh,1
8.949578016322564,146,941,13,2,23,TCP,http,0
27.043129248929688,4656,3798,67,3,19,TCP,http,1
7.898814662169543,1023,349,26,4,13,UDP,http,0
2.492103618605712,1552,584,22,0,2,TCP,dns,0
3.4024724621600537,3713,3058,51,5,19,UDP,http,1
0.41020718906916753,2215,642,19,2,12,UDP,ssh,0
3.943510585856377,1088,1131,19,3,2,UDP,http,0
3.68308849424839,441,689,18,4,6,TCP,other,0
18.4913431262723,0,1252,23,6,1,UDP,http,0
7.8263368004835385,2135,1033,20,2,21,TCP,other,0
1.015552359931137,5315,3598,67,6,18,TCP,ssh,1
7.695373013586193,4782,2204,61,2,17,TCP,dns,1
2.458582264807887,4055,3416,48,4,7,TCP,ssh,0
0.20709296176781555,2113,459,25,2,1,TCP,ftp,0
5.443963598466137,1181,478,18,1,21,UDP,dns,0
7.193732978447457,4982,2787,48,3,8,UDP,http,0
1.7485108714654511,1176,390,19,3,16,TCP,http,0
10.841071983134174,5159,2947,61,1,18,TCP,http,1
0.09554353540530806,872,108,24,3,11,TCP,http,0
3.3419143975536425,617,1084,10,3,10,ICMP,smtp,0
1.7728827371896922,3121,907,23,2,11,TCP,ftp,0
3.5663172492882076,56,1652,21,4,12,TCP,smtp,0
6.438658656234556,4086,3029,57,1,9,TCP,other,1
0.17740327925385085,1928,857,18,3,1,ICMP,smtp,0
0.25088435015316723,740,0,25,3,13,TCP,other,0
0.912834414162793,4426,3235,41,3,17,TCP,http,0
11.893947290593102,7200,3599,62,5,18,TCP,http,1
1.4649526979262955,2575,591,16,2,12,UDP,http,0
1.8855318370754657,500,241,15,2,22,TCP,ssh,0
0.5688336464534723,5244,2412,62,3,9,UDP,http,1
5.692464900318458,172,906,25,4,6,ICMP,http,0
5.443123432607821,1313,1679,21,6,4,TCP,http,0
4.138135678493182,619,1026,15,4,6,TCP,ssh,0
1.4851100908074724,2460,1459,23,3,4,TCP,http,0
5.5277555168308465,4778,3057,62,5,7,TCP,ssh,1
4.765256035339402,1507,1836,19,5,23,TCP,http,0
2.996159738069409,855,171,17,3,13,UDP,http,0
0.13745808709072968,2396,313,25,1,2,TCP,http,0
8.640305206605166,0,184,24,1,2,TCP,http,0
3.608238674238864,5808,3528,61,4,7,UDP,http,1
1.9520858802165133,1213,1383,24,4,1,ICMP,dns,0
23.731134224833674,5227,2204,60,5,18,TCP,ftp,1
0.37362788856504514,0,105,21,1,20,TCP,other,0
0.08104640487074194,1433,333,21,3,3,TCP,ftp,0
2.1029670365378124,1075,740,14,3,23,ICMP,http,0
1.4328308689137754,2379,178,21,2,14,ICMP,http,0
6.5459179840230926,5262,4252,57,4,18,TCP,ssh,1
7.600132053546158,1732,915,9,4,13,TCP,other,0
4.164271701308236,583,782,25,3,13,TCP,http,0
5.001022122200212,2387,709,19,3,23,UDP,http,0
1.5501811907395469,311,1321,18,4,12,TCP,ssh,0
0.15175689422890518,330,0,19,6,22,UDP,http,0
4.348145016300546,487,548,25,3,0,TCP,ssh,0
5.038740054944287,1405,235,13,4,12,TCP,http,0
0.6590302969137355,2217,938,24,7,16,TCP,http,0
6.463044443226993,5590,2847,51,4,7,TCP,other,1
8.705496243566486,5595,3374,60,3,17,TCP,http,1
0.76036806304623,84,1360,11,4,6,TCP,http,0
